score,hand_length,action,result,reward,p_hand_1,p_hand_2,p_hand_is_nbj,p_hand_is_busted,d_hand_1,d_hand_length,money
10,2,HIT,unsettled,0,20,1,False,False,36,1,-90995
13,2,STAND,win,20,28,35,False,False,50,1,-91035
15,2,HIT,unsettled,0,13,42,False,False,23,1,-91055
18,3,STAND,win,20,13,42,False,False,23,1,-91055
16,2,STAND,win,20,38,18,False,False,10,1,-91115
12,2,DOUBLE DOWN,win,40,47,41,False,False,5,1,-91115
12,2,DOUBLE DOWN,draw,0,43,45,False,False,40,1,-91095
12,2,RETRY,unsettled,-5,27,51,False,False,32,1,-91095
21,2,DOUBLE DOWN,win,40,22,39,True,False,27,1,-91110
15,2,SURRENDER,surrendered,-10,8,44,False,False,33,1,-91080
17,2,SURRENDER,surrendered,-10,50,6,False,False,44,1,-91090
5,2,RETRY,unsettled,-5,15,1,False,False,19,1,-91140
13,2,DOUBLE DOWN,win,40,15,25,False,False,19,1,-91145
16,2,DOUBLE DOWN,draw,0,22,31,False,False,17,1,-91125
17,2,SURRENDER,surrendered,-10,20,34,False,False,12,1,-91125
18,2,STAND,win,20,36,7,False,False,36,1,-91135
20,2,DOUBLE DOWN,win,40,34,0,False,False,10,1,-91115
18,2,STAND,win,20,45,26,False,False,17,1,-91075
11,2,HIT,unsettled,0,4,5,False,False,9,1,-91075
20,2,STAND,draw,0,49,24,False,False,2,1,-91145
10,2,RETRY,unsettled,-5,6,41,False,False,3,1,-91145
14,2,STAND,win,20,6,45,False,False,3,1,-91150
21,2,HIT,unsettled,0,39,11,True,False,24,1,-91220
10,2,STAND,win,20,33,14,False,False,29,1,-91260
15,2,STAND,win,20,20,45,False,False,31,1,-91260
16,2,STAND,win,20,5,9,False,False,28,1,-91250
8,2,RETRY,unsettled,-5,15,43,False,False,38,1,-91230
8,2,HIT,unsettled,0,15,30,False,False,38,1,-91235
15,2,RETRY,unsettled,-5,35,43,False,False,46,1,-91295
20,2,DOUBLE DOWN,win,40,9,24,False,False,5,1,-91310
9,2,DOUBLE DOWN,draw,0,40,6,False,False,13,1,-91270
18,2,HIT,unsettled,0,20,24,False,False,40,1,-91320
19,2,RETRY,unsettled,-5,34,25,False,False,28,1,-91350
12,2,STAND,win,20,37,27,False,False,11,1,-91365
20,2,RETRY,unsettled,-5,0,34,False,False,0,1,-91395
20,2,STAND,win,20,38,12,False,False,38,1,-91420
21,2,HIT,unsettled,0,26,23,True,False,15,1,-91400
10,2,HIT,unsettled,0,3,18,False,False,4,1,-91460
17,3,RETRY,unsettled,-5,3,18,False,False,4,1,-91460
20,3,STAND,win,20,3,18,False,False,4,1,-91465
12,2,HIT,unsettled,0,28,47,False,False,18,1,-91485
14,3,STAND,win,20,28,47,False,False,18,1,-91485
11,2,STAND,win,20,31,4,False,False,23,1,-91495
16,2,RETRY,unsettled,-5,24,5,False,False,2,1,-91495
19,2,HIT,unsettled,0,34,36,False,False,5,1,-91520
12,2,DOUBLE DOWN,draw,0,40,23,False,False,24,1,-91545
13,2,HIT,unsettled,0,30,7,False,False,44,1,-91545
16,3,SURRENDER,surrendered,-10,30,7,False,False,44,1,-91545
20,2,RETRY,unsettled,-5,38,12,False,False,13,1,-91555
8,2,RETRY,unsettled,-5,27,31,False,False,3,1,-91600
18,2,STAND,win,20,8,8,False,False,41,1,-91665
19,2,HIT,unsettled,0,13,46,False,False,29,1,-91725
9,2,HIT,unsettled,0,15,18,False,False,20,1,-91765
12,2,DOUBLE DOWN,win,40,40,51,False,False,30,1,-91795
13,2,DOUBLE DOWN,win,40,28,12,False,False,36,1,-91865
12,2,STAND,win,20,40,36,False,False,2,1,-91865
10,2,RETRY,unsettled,-5,41,45,False,False,25,1,-91845
15,2,SURRENDER,surrendered,-10,43,9,False,False,46,1,-91870
17,2,RETRY,unsettled,-5,19,25,False,False,24,1,-91880
16,2,HIT,unsettled,0,32,47,False,False,1,1,-91925
15,2,RETRY,unsettled,-5,9,30,False,False,47,1,-91955
19,2,STAND,win,20,39,7,False,False,48,1,-92010
12,2,STAND,win,20,14,51,False,False,27,1,-91990
17,2,SURRENDER,surrendered,-10,45,37,False,False,32,1,-91970
16,2,HIT,unsettled,0,22,31,False,False,3,1,-91980
17,3,SURRENDER,surrendered,-10,22,31,False,False,3,1,-91980
14,2,RETRY,unsettled,-5,18,7,False,False,6,1,-91990
15,2,HIT,unsettled,0,26,3,False,False,24,1,-92005
18,3,HIT,unsettled,0,26,3,False,False,24,1,-92005
18,4,STAND,draw,0,26,3,False,False,24,1,-92005
15,2,DOUBLE DOWN,win,40,45,46,False,False,31,1,-92005
16,2,SURRENDER,surrendered,-10,26,17,False,False,23,1,-91965
17,2,STAND,win,20,6,25,False,False,18,1,-91995
18,2,RETRY,unsettled,-5,35,7,False,False,35,1,-91975
5,2,HIT,unsettled,0,2,14,False,False,24,1,-92020
17,2,HIT,unsettled,0,5,0,False,False,21,1,-92060
19,3,RETRY,unsettled,-5,5,0,False,False,21,1,-92060
18,3,DOUBLE DOWN,win,40,5,0,False,False,21,1,-92065
16,2,SURRENDER,surrendered,-10,51,31,False,False,10,1,-92055
16,2,DOUBLE DOWN,draw,0,46,20,False,False,45,1,-92085
15,2,HIT,unsettled,0,39,16,False,False,8,1,-92085
17,2,DOUBLE DOWN,win,40,32,36,False,False,48,1,-92165
21,2,STAND,win,30,26,38,True,False,34,1,-92125
21,2,HIT,unsettled,0,51,0,True,False,44,1,-92095
14,2,RETRY,unsettled,-5,37,16,False,False,29,1,-92165
19,2,RETRY,unsettled,-5,0,46,False,False,48,1,-92210
17,2,SURRENDER,surrendered,-10,0,31,False,False,48,1,-92215
10,2,STAND,win,20,15,45,False,False,46,1,-92225
16,2,RETRY,unsettled,-5,44,22,False,False,3,1,-92245
16,2,STAND,win,20,44,9,False,False,3,1,-92250
7,2,HIT,unsettled,0,2,42,False,False,8,1,-92270
10,2,HIT,unsettled,0,43,30,False,False,5,1,-92320
21,2,HIT,unsettled,0,11,26,True,False,40,1,-92340
21,3,STAND,win,20,11,26,False,False,40,1,-92340
15,2,RETRY,unsettled,-5,4,12,False,False,34,1,-92320
9,2,RETRY,unsettled,-5,4,16,False,False,34,1,-92325
10,2,HIT,unsettled,0,14,33,False,False,17,1,-92390
17,3,SURRENDER,surrendered,-10,14,33,False,False,17,1,-92390
14,2,STAND,win,20,48,16,False,False,22,1,-92400
18,2,HIT,unsettled,0,0,32,False,False,15,1,-92380
18,2,RETRY,unsettled,-5,34,47,False,False,48,1,-92390
19,2,RETRY,unsettled,-5,34,23,False,False,48,1,-92395
19,2,STAND,draw,0,34,12,False,False,48,1,-92400
7,2,HIT,unsettled,0,1,43,False,False,28,1,-92410
7,2,STAND,win,20,29,28,False,False,14,1,-92450
15,2,SURRENDER,surrendered,-10,6,46,False,False,10,1,-92430
20,2,HIT,unsettled,0,23,48,False,False,34,1,-92440
12,2,HIT,unsettled,0,16,20,False,False,24,1,-92490
18,2,RETRY,unsettled,-5,20,12,False,False,4,1,-92500
16,2,DOUBLE DOWN,win,40,20,7,False,False,4,1,-92505
18,2,STAND,win,20,33,23,False,False,49,1,-92465
16,2,SURRENDER,surrendered,-10,31,10,False,False,3,1,-92555
17,2,HIT,unsettled,0,32,38,False,False,50,1,-92655
20,2,RETRY,unsettled,-5,10,12,False,False,49,1,-92715
16,2,SURRENDER,surrendered,-10,10,18,False,False,49,1,-92720
11,2,RETRY,unsettled,-5,31,17,False,False,44,1,-92730
15,2,HIT,unsettled,0,26,16,False,False,0,1,-92775
15,3,RETRY,unsettled,-5,26,16,False,False,0,1,-92775
13,2,STAND,win,20,37,2,False,False,4,1,-92850
15,2,RETRY,unsettled,-5,13,16,False,False,48,1,-92830
19,2,HIT,unsettled,0,13,7,False,False,48,1,-92835
21,3,HIT,unsettled,0,13,7,False,False,48,1,-92835
16,2,SURRENDER,surrendered,-10,50,44,False,False,46,1,-92875
20,2,RETRY,unsettled,-5,10,36,False,False,27,1,-92885
11,2,HIT,unsettled,0,43,5,False,False,28,1,-92930
12,2,HIT,unsettled,0,51,1,False,False,25,1,-92970
15,3,HIT,unsettled,0,51,1,False,False,25,1,-92970
11,2,HIT,unsettled,0,21,14,False,False,26,1,-92990
12,3,HIT,unsettled,0,21,14,False,False,26,1,-92990
21,4,STAND,win,20,21,14,False,False,26,1,-92990
12,2,RETRY,unsettled,-5,11,40,False,False,24,1,-92970
12,2,HIT,unsettled,0,24,1,False,False,7,1,-93015
19,2,STAND,draw,0,47,38,False,False,5,1,-93025
16,2,SURRENDER,surrendered,-10,18,37,False,False,27,1,-93085
19,2,STAND,win,20,37,47,False,False,30,1,-93135
13,2,RETRY,unsettled,-5,50,41,False,False,30,1,-93175
20,2,STAND,win,20,50,35,False,False,30,1,-93180
12,2,STAND,win,20,6,4,False,False,33,1,-93160
15,2,SURRENDER,surrendered,-10,10,43,False,False,36,1,-93140
20,2,STAND,win,20,50,38,False,False,26,1,-93170
19,2,HIT,unsettled,0,39,7,False,False,8,1,-93160
10,2,HIT,unsettled,0,18,42,False,False,37,1,-93170
20,3,RETRY,unsettled,-5,18,42,False,False,37,1,-93170
15,2,SURRENDER,surrendered,-10,0,29,False,False,45,1,-93195
15,2,RETRY,unsettled,-5,47,18,False,False,31,1,-93205
18,2,DOUBLE DOWN,win,40,47,34,False,False,31,1,-93210
20,2,HIT,unsettled,0,21,0,False,False,49,1,-93210
20,3,RETRY,unsettled,-5,21,0,False,False,49,1,-93210
17,3,SURRENDER,surrendered,-10,21,0,False,False,49,1,-93215
15,2,HIT,unsettled,0,21,18,False,False,34,1,-93235
19,3,STAND,draw,0,21,18,False,False,34,1,-93235
12,2,RETRY,unsettled,-5,0,0,False,False,23,1,-93305
15,2,DOUBLE DOWN,win,40,0,42,False,False,23,1,-93310
9,2,RETRY,unsettled,-5,31,28,False,False,18,1,-93270
18,2,RETRY,unsettled,-5,36,46,False,False,29,1,-93315
15,2,RETRY,unsettled,-5,31,21,False,False,33,1,-93330
20,2,RETRY,unsettled,-5,50,48,False,False,49,1,-93345
15,2,STAND,win,20,50,43,False,False,49,1,-93350
12,2,HIT,unsettled,0,21,2,False,False,5,1,-93380
21,2,DOUBLE DOWN,win,40,39,12,True,False,30,1,-93440
16,2,HIT,unsettled,0,5,51,False,False,37,1,-93460
20,2,RETRY,unsettled,-5,48,50,False,False,19,1,-93500
14,2,RETRY,unsettled,-5,48,3,False,False,19,1,-93505
14,2,HIT,unsettled,0,19,45,False,False,24,1,-93520
19,3,RETRY,unsettled,-5,19,45,False,False,24,1,-93520
15,3,HIT,unsettled,0,19,45,False,False,24,1,-93525
15,2,RETRY,unsettled,-5,6,46,False,False,51,1,-93535
11,2,DOUBLE DOWN,win,40,5,30,False,False,41,1,-93570
9,2,HIT,unsettled,0,27,45,False,False,13,1,-93580
13,3,HIT,unsettled,0,27,45,False,False,13,1,-93580
21,4,RETRY,unsettled,-5,27,45,False,False,13,1,-93580
15,2,SURRENDER,surrendered,-10,50,4,False,False,34,1,-93615
15,2,RETRY,unsettled,-5,11,43,False,False,17,1,-93765
8,2,DOUBLE DOWN,win,40,30,41,False,False,16,1,-93810
13,2,DOUBLE DOWN,win,40,6,44,False,False,28,1,-93830
16,2,HIT,unsettled,0,44,22,False,False,18,1,-93790
15,2,SURRENDER,surrendered,-10,25,17,False,False,11,1,-93860
20,2,DOUBLE DOWN,win,40,48,37,False,False,41,1,-93870
21,2,HIT,unsettled,0,0,9,True,False,21,1,-93830
14,2,RETRY,unsettled,-5,44,33,False,False,19,1,-93860
14,2,RETRY,unsettled,-5,33,5,False,False,37,1,-94045
13,2,RETRY,unsettled,-5,15,10,False,False,5,1,-94070
13,2,DOUBLE DOWN,win,40,15,10,False,False,5,1,-94075
21,2,DOUBLE DOWN,win,40,12,13,True,False,48,1,-94035
20,2,STAND,win,20,47,0,False,False,29,1,-93995
16,2,STAND,win,20,44,25,False,False,51,1,-93975
15,2,RETRY,unsettled,-5,24,30,False,False,16,1,-93955
20,2,STAND,win,20,24,23,False,False,16,1,-93960
21,2,STAND,win,30,39,38,True,False,36,1,-93940
13,2,STAND,win,20,32,44,False,False,25,1,-93920
14,2,HIT,unsettled,0,3,48,False,False,1,1,-93920
20,2,STAND,win,20,49,23,False,False,16,1,-93955
12,2,STAND,win,20,13,0,False,False,9,1,-94095
20,2,STAND,win,20,38,51,False,False,18,1,-94115
18,2,RETRY,unsettled,-5,7,49,False,False,18,1,-94095
9,2,HIT,unsettled,0,18,2,False,False,39,1,-94140
11,2,HIT,unsettled,0,2,33,False,False,34,1,-94180
13,2,STAND,win,20,15,22,False,False,9,1,-94280
10,2,HIT,unsettled,0,19,41,False,False,46,1,-94260
4,2,STAND,win,20,27,1,False,False,28,1,-94280
20,2,RETRY,unsettled,-5,38,51,False,False,32,1,-94270
20,2,STAND,win,20,38,36,False,False,32,1,-94275
12,2,STAND,win,20,42,33,False,False,6,1,-94255
13,2,RETRY,unsettled,-5,8,16,False,False,37,1,-94275
20,2,STAND,win,20,23,25,False,False,18,1,-94290
6,2,HIT,unsettled,0,27,16,False,False,18,1,-94290
9,3,DOUBLE DOWN,win,40,27,16,False,False,18,1,-94290
16,2,DOUBLE DOWN,win,40,43,39,False,False,6,1,-94250
20,2,STAND,win,20,9,48,False,False,24,1,-94210
13,2,RETRY,unsettled,-5,21,3,False,False,29,1,-94230
11,2,DOUBLE DOWN,draw,0,41,20,False,False,32,1,-94245
16,2,SURRENDER,surrendered,-10,6,21,False,False,12,1,-94315
21,2,STAND,win,30,26,38,True,False,10,1,-94375
19,2,DOUBLE DOWN,win,40,50,8,False,False,10,1,-94345
14,2,RETRY,unsettled,-5,3,23,False,False,0,1,-94335
19,2,STAND,win,20,21,37,False,False,17,1,-94360
16,2,HIT,unsettled,0,30,0,False,False,22,1,-94380
17,3,SURRENDER,surrendered,-10,30,0,False,False,22,1,-94380
6,2,HIT,unsettled,0,2,41,False,False,47,1,-94430
21,2,RETRY,unsettled,-5,13,38,True,False,4,1,-94520
17,2,RETRY,unsettled,-5,13,44,False,False,4,1,-94525
18,2,STAND,win,20,47,8,False,False,47,1,-94650
9,2,STAND,win,20,44,15,False,False,29,1,-94640
21,2,STAND,win,30,49,26,True,False,35,1,-94660
16,2,RETRY,unsettled,-5,11,5,False,False,41,1,-94630
12,2,HIT,unsettled,0,40,10,False,False,21,1,-94705
18,3,STAND,draw,0,40,10,False,False,21,1,-94705
11,2,HIT,unsettled,0,7,15,False,False,30,1,-94705
21,2,STAND,win,30,23,39,True,False,43,1,-94715
21,2,HIT,unsettled,0,49,13,True,False,38,1,-94685
16,2,RETRY,unsettled,-5,24,18,False,False,51,1,-94725
16,2,RETRY,unsettled,-5,30,13,False,False,43,1,-94770
11,2,DOUBLE DOWN,win,40,5,4,False,False,37,1,-94815
13,2,HIT,unsettled,0,19,44,False,False,48,1,-94775
19,3,RETRY,unsettled,-5,19,44,False,False,48,1,-94775
9,2,RETRY,unsettled,-5,1,45,False,False,18,1,-94820
12,2,RETRY,unsettled,-5,1,38,False,False,18,1,-94825
21,2,RETRY,unsettled,-5,23,13,True,False,27,1,-94860
17,2,DOUBLE DOWN,win,40,23,6,False,False,27,1,-94865
6,2,DOUBLE DOWN,win,40,1,29,False,False,41,1,-94845
6,2,HIT,unsettled,0,28,15,False,False,33,1,-94805
9,3,DOUBLE DOWN,win,40,28,15,False,False,33,1,-94805
12,2,STAND,win,20,3,20,False,False,32,1,-94805
14,2,DOUBLE DOWN,win,40,20,5,False,False,18,1,-94815
13,2,DOUBLE DOWN,win,40,28,22,False,False,42,1,-94775
17,2,DOUBLE DOWN,win,40,6,36,False,False,39,1,-94735
20,2,STAND,draw,0,38,22,False,False,37,1,-94705
20,2,RETRY,unsettled,-5,49,51,False,False,37,1,-94755
18,2,RETRY,unsettled,-5,49,46,False,False,37,1,-94760
18,2,RETRY,unsettled,-5,39,19,False,False,14,1,-94775
17,2,SURRENDER,surrendered,-10,46,21,False,False,12,1,-94800
20,2,STAND,win,20,22,48,False,False,20,1,-94810
20,2,RETRY,unsettled,-5,24,9,False,False,45,1,-94830
7,2,HIT,unsettled,0,40,4,False,False,45,1,-94875
6,2,HIT,unsettled,0,29,1,False,False,12,1,-94915
14,2,RETRY,unsettled,-5,10,3,False,False,23,1,-94955
15,2,RETRY,unsettled,-5,49,4,False,False,50,1,-95050
16,2,SURRENDER,surrendered,-10,5,24,False,False,1,1,-95095
15,2,HIT,unsettled,0,26,42,False,False,26,1,-95145
15,2,RETRY,unsettled,-5,34,5,False,False,39,1,-95205
12,2,HIT,unsettled,0,8,2,False,False,27,1,-95230
8,2,DOUBLE DOWN,draw,0,44,14,False,False,47,1,-95260
15,2,SURRENDER,surrendered,-10,12,4,False,False,12,1,-95280
19,2,STAND,win,20,48,8,False,False,49,1,-95310
11,2,HIT,unsettled,0,16,19,False,False,31,1,-95330
13,2,HIT,unsettled,0,27,39,False,False,20,1,-95520
15,2,SURRENDER,surrendered,-10,6,33,False,False,50,1,-95560
12,2,DOUBLE DOWN,win,40,45,4,False,False,29,1,-95590
14,2,DOUBLE DOWN,win,40,47,30,False,False,47,1,-95550
16,2,SURRENDER,surrendered,-10,21,45,False,False,36,1,-95510
10,2,HIT,unsettled,0,20,27,False,False,38,1,-95520
21,3,HIT,unsettled,0,20,27,False,False,38,1,-95520
17,4,SURRENDER,surrendered,-10,20,27,False,False,38,1,-95520
14,2,RETRY,unsettled,-5,37,16,False,False,36,1,-95590
20,2,STAND,win,20,37,11,False,False,36,1,-95595
11,2,RETRY,unsettled,-5,28,7,False,False,34,1,-95645
13,2,DOUBLE DOWN,win,40,2,11,False,False,7,1,-95660
16,2,DOUBLE DOWN,win,40,18,10,False,False,14,1,-95670
12,2,HIT,unsettled,0,17,19,False,False,2,1,-95650
19,3,HIT,unsettled,0,17,19,False,False,2,1,-95650
17,2,DOUBLE DOWN,draw,0,45,22,False,False,8,1,-95670
16,2,RETRY,unsettled,-5,26,17,False,False,50,1,-95770
19,2,STAND,win,20,26,46,False,False,50,1,-95775
8,2,RETRY,unsettled,-5,5,27,False,False,23,1,-95755
10,2,DOUBLE DOWN,draw,0,5,3,False,False,23,1,-95760
9,2,DOUBLE DOWN,draw,0,29,43,False,False,18,1,-95760
16,2,SURRENDER,surrendered,-10,5,48,False,False,0,1,-95820
14,2,DOUBLE DOWN,win,40,38,16,False,False,10,1,-95830
11,2,HIT,unsettled,0,47,27,False,False,12,1,-95790
12,2,RETRY,unsettled,-5,32,30,False,False,44,1,-95830
15,2,STAND,win,20,32,20,False,False,44,1,-95835
6,2,HIT,unsettled,0,42,27,False,False,28,1,-95815
15,2,SURRENDER,surrendered,-10,29,0,False,False,18,1,-95835
18,2,RETRY,unsettled,-5,8,21,False,False,10,1,-95895
17,2,RETRY,unsettled,-5,8,46,False,False,10,1,-95900
15,2,RETRY,unsettled,-5,8,44,False,False,10,1,-95905
16,2,HIT,unsettled,0,0,43,False,False,25,1,-95930
15,3,RETRY,unsettled,-5,0,43,False,False,25,1,-95930
15,2,HIT,unsettled,0,49,30,False,False,47,1,-95975
20,2,RETRY,unsettled,-5,11,35,False,False,4,1,-95985
15,2,DOUBLE DOWN,win,40,17,51,False,False,6,1,-96020
15,2,RETRY,unsettled,-5,9,43,False,False,42,1,-95980
17,2,HIT,unsettled,0,9,19,False,False,42,1,-95985
13,2,HIT,unsettled,0,26,14,False,False,27,1,-96055
19,3,HIT,unsettled,0,26,14,False,False,27,1,-96055
14,2,HIT,unsettled,0,29,11,False,False,35,1,-96125
17,2,SURRENDER,surrendered,-10,49,32,False,False,0,1,-96275
21,2,RETRY,unsettled,-5,9,39,True,False,25,1,-96285
10,2,HIT,unsettled,0,32,41,False,False,11,1,-96330
15,2,HIT,unsettled,0,34,5,False,False,12,1,-96360
17,3,SURRENDER,surrendered,-10,34,5,False,False,12,1,-96360
12,2,RETRY,unsettled,-5,46,3,False,False,6,1,-96410
18,2,HIT,unsettled,0,46,10,False,False,6,1,-96415
11,2,DOUBLE DOWN,win,40,20,41,False,False,8,1,-96435
13,2,RETRY,unsettled,-5,28,49,False,False,51,1,-96415
14,2,HIT,unsettled,0,28,39,False,False,51,1,-96420
16,3,DOUBLE DOWN,draw,0,28,39,False,False,51,1,-96420
8,2,HIT,unsettled,0,30,15,False,False,26,1,-96480
6,2,RETRY,unsettled,-5,41,28,False,False,31,1,-96490
13,2,HIT,unsettled,0,41,12,False,False,31,1,-96495
20,2,HIT,unsettled,0,48,36,False,False,14,1,-96555
18,2,STAND,win,20,46,10,False,False,43,1,-96565
19,2,STAND,win,20,50,47,False,False,11,1,-96555
19,2,HIT,unsettled,0,35,8,False,False,13,1,-96535
13,2,RETRY,unsettled,-5,26,40,False,False,20,1,-96545
16,2,SURRENDER,surrendered,-10,26,4,False,False,20,1,-96550
11,2,HIT,unsettled,0,1,21,False,False,2,1,-96560
12,3,DOUBLE DOWN,win,40,1,21,False,False,2,1,-96560
14,2,DOUBLE DOWN,win,40,17,21,False,False,38,1,-96580
17,2,RETRY,unsettled,-5,6,12,False,False,32,1,-96560
18,2,RETRY,unsettled,-5,6,39,False,False,32,1,-96565
17,2,SURRENDER,surrendered,-10,6,36,False,False,32,1,-96570
16,2,SURRENDER,surrendered,-10,5,51,False,False,38,1,-96620
6,2,HIT,unsettled,0,15,15,False,False,23,1,-96640
14,3,STAND,win,20,15,15,False,False,23,1,-96640
21,2,STAND,win,30,36,0,True,False,25,1,-96680
16,2,RETRY,unsettled,-5,18,51,False,False,47,1,-96650
16,2,RETRY,unsettled,-5,18,48,False,False,47,1,-96655
15,2,SURRENDER,surrendered,-10,18,8,False,False,47,1,-96660
12,2,HIT,unsettled,0,29,33,False,False,28,1,-96710
18,2,DOUBLE DOWN,win,40,19,39,False,False,40,1,-96760
4,2,RETRY,unsettled,-5,1,27,False,False,17,1,-96820
8,2,HIT,unsettled,0,1,5,False,False,17,1,-96825
11,2,RETRY,unsettled,-5,15,20,False,False,10,1,-96865
17,2,RETRY,unsettled,-5,31,13,False,False,6,1,-96910
14,2,HIT,unsettled,0,22,3,False,False,10,1,-96965
16,2,SURRENDER,surrendered,-10,24,18,False,False,44,1,-97005
11,2,HIT,unsettled,0,20,15,False,False,5,1,-97015
14,3,DOUBLE DOWN,win,40,20,15,False,False,5,1,-97015
12,2,STAND,win,20,24,40,False,False,34,1,-96995
12,2,HIT,unsettled,0,21,2,False,False,12,1,-97085
14,2,STAND,win,20,50,29,False,False,23,1,-97095
17,2,HIT,unsettled,0,35,32,False,False,16,1,-97115
15,2,HIT,unsettled,0,4,36,False,False,45,1,-97135
16,2,STAND,win,20,35,18,False,False,43,1,-97185
18,2,STAND,win,20,33,25,False,False,44,1,-97165
13,2,RETRY,unsettled,-5,11,28,False,False,31,1,-97145
12,2,RETRY,unsettled,-5,11,14,False,False,31,1,-97150
15,2,RETRY,unsettled,-5,11,30,False,False,31,1,-97155
18,2,STAND,draw,0,11,20,False,False,31,1,-97160
17,2,SURRENDER,surrendered,-10,0,5,False,False,40,1,-97160
5,2,RETRY,unsettled,-5,41,27,False,False,30,1,-97170
14,2,DOUBLE DOWN,draw,0,41,26,False,False,30,1,-97175
15,2,RETRY,unsettled,-5,49,30,False,False,43,1,-97175
13,2,HIT,unsettled,0,39,1,False,False,6,1,-97200
13,2,RETRY,unsettled,-5,41,11,False,False,15,1,-97210
6,2,HIT,unsettled,0,41,28,False,False,15,1,-97215
15,2,RETRY,unsettled,-5,19,46,False,False,28,1,-97235
10,2,RETRY,unsettled,-5,19,28,False,False,28,1,-97240
14,2,RETRY,unsettled,-5,3,12,False,False,14,1,-97265
14,2,RETRY,unsettled,-5,3,36,False,False,14,1,-97270
7,2,DOUBLE DOWN,win,40,3,15,False,False,14,1,-97275
12,2,HIT,unsettled,0,44,31,False,False,23,1,-97235
8,2,DOUBLE DOWN,win,40,40,18,False,False,29,1,-97245
18,2,HIT,unsettled,0,50,20,False,False,48,1,-97285
15,2,HIT,unsettled,0,12,43,False,False,51,1,-97335
10,2,DOUBLE DOWN,win,40,41,19,False,False,50,1,-97455
8,2,HIT,unsettled,0,18,40,False,False,10,1,-97455
15,3,SURRENDER,surrendered,-10,18,40,False,False,10,1,-97455
8,2,STAND,win,20,14,31,False,False,13,1,-97465
16,2,SURRENDER,surrendered,-10,31,38,False,False,20,1,-97445
17,2,HIT,unsettled,0,18,0,False,False,16,1,-97455
18,3,RETRY,unsettled,-5,18,0,False,False,16,1,-97455
12,2,DOUBLE DOWN,win,40,1,50,False,False,51,1,-97480
12,2,DOUBLE DOWN,win,40,43,19,False,False,26,1,-97480
19,2,DOUBLE DOWN,win,40,37,8,False,False,43,1,-97440
14,2,DOUBLE DOWN,win,40,29,48,False,False,28,1,-97400
21,2,HIT,unsettled,0,13,23,True,False,16,1,-97360
15,3,HIT,unsettled,0,13,23,False,False,16,1,-97360
16,4,STAND,win,20,13,23,False,False,16,1,-97360
14,2,STAND,win,20,15,26,False,False,3,1,-97360
8,2,DOUBLE DOWN,draw,0,44,1,False,False,36,1,-97340
20,2,STAND,win,20,36,35,False,False,20,1,-97400
13,2,STAND,win,20,50,15,False,False,44,1,-97430
15,2,SURRENDER,surrendered,-10,5,21,False,False,36,1,-97430
10,2,HIT,unsettled,0,33,40,False,False,0,1,-97460
13,2,STAND,win,20,44,19,False,False,18,1,-97470
17,2,SURRENDER,surrendered,-10,5,13,False,False,48,1,-97520
11,2,HIT,unsettled,0,2,7,False,False,27,1,-97530
17,2,SURRENDER,surrendered,-10,25,6,False,False,47,1,-97570
20,2,STAND,win,20,12,38,False,False,9,1,-97640
11,2,RETRY,unsettled,-5,2,46,False,False,27,1,-97620
7,2,HIT,unsettled,0,2,42,False,False,27,1,-97625
8,2,DOUBLE DOWN,win,40,42,16,False,False,3,1,-97665
17,2,STAND,win,20,33,21,False,False,15,1,-97625
9,2,HIT,unsettled,0,19,27,False,False,47,1,-97605
13,2,HIT,unsettled,0,39,1,False,False,41,1,-97625
20,3,DOUBLE DOWN,win,40,39,1,False,False,41,1,-97625
12,2,DOUBLE DOWN,win,40,13,13,False,False,25,1,-97585
9,2,DOUBLE DOWN,win,40,30,42,False,False,35,1,-97545
21,2,DOUBLE DOWN,win,40,26,10,True,False,49,1,-97505
20,2,RETRY,unsettled,-5,9,35,False,False,28,1,-97535
15,2,DOUBLE DOWN,win,40,9,4,False,False,28,1,-97540
15,2,SURRENDER,surrendered,-10,7,45,False,False,3,1,-97540
8,2,HIT,unsettled,0,27,5,False,False,23,1,-97590
14,3,RETRY,unsettled,-5,27,5,False,False,23,1,-97590
10,2,RETRY,unsettled,-5,6,28,False,False,30,1,-97615
17,2,SURRENDER,surrendered,-10,6,50,False,False,30,1,-97620
12,2,STAND,win,20,21,2,False,False,27,1,-97630
9,2,STAND,win,20,42,30,False,False,28,1,-97650
17,2,STAND,win,20,46,34,False,False,1,1,-97780
10,2,HIT,unsettled,0,41,6,False,False,21,1,-97760
17,3,SURRENDER,surrendered,-10,41,6,False,False,21,1,-97760
19,2,RETRY,unsettled,-5,33,13,False,False,13,1,-97770
15,2,SURRENDER,surrendered,-10,47,18,False,False,33,1,-97835
19,2,STAND,win,20,21,48,False,False,10,1,-97885
20,2,RETRY,unsettled,-5,38,10,False,False,42,1,-97865
21,2,RETRY,unsettled,-5,38,39,True,False,42,1,-97870
19,2,STAND,win,20,38,8,False,False,42,1,-97875
14,2,HIT,unsettled,0,5,46,False,False,15,1,-97855
16,3,HIT,unsettled,0,5,46,False,False,15,1,-97855
6,2,HIT,unsettled,0,3,14,False,False,39,1,-97905
